Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Failure Type,Day,Temperature Difference,Power [W],RPM_Torque_Ratio,Air_Process_Interaction,Temperature_Wear_Interaction,ToolWear_roll_mean_1_hours,ToolWear_roll_mean_6_hours,ToolWear_roll_mean_12_hours,ToolWear_roll_mean_24_hours,Type_H,Type_L,Type_M,Weekday_Friday,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday,Month_1,Month_2,Month_3,Month_4,Wear Category_Very Low,Wear Category_Low,Wear Category_Medium,Wear Category_High,Wear Category_Very High
-1.7029353574814512,-1.6229946243279636,0.09909449257568523,-0.3076882376080217,-0.31467899341859606,No Failure,-0.4262115240217957,0.9954525525730381,-0.2722661310045869,-0.0024342797262355605,-1.717028293388854,-0.32547303909693964,-0.4120615983949561,-1.1472418572125058,-0.9551203873920716,-1.657686393332697,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-1.7528306575496984,-1.6229946243279636,-0.6435234002438643,0.5098308455016127,-0.2831557105220739,No Failure,-0.4262115240217957,1.0949150331367894,0.4470263693230576,-0.6085878397630641,-1.746764592221403,-0.2942008851848996,-0.3790566563122658,-1.0930113750331398,-1.0169080211340848,-1.6061335655896252,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-1.7528306575496984,-1.6229946243279636,-0.10161304602419303,0.34213462332527733,-0.25163242762555177,No Failure,-0.4262115240217957,1.0949150331367894,0.5744600800110252,-0.41734223960872474,-1.746764592221403,-0.26292873127285976,-0.3460517142295756,-1.038780892853774,-1.0817468960485428,-1.5557263562408443,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-1.8027259576179453,-1.6902777883322064,-0.8308504362704174,1.306387900839204,-0.22010914472902962,No Failure,-0.4262115240217957,1.0949150331367894,1.4112132180162755,-0.9307913578343943,-1.8051544637911578,-0.2321344028594758,-0.3130467721468853,-0.9845504106744082,-1.1465857709630014,-1.5064647652863528,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-1.8027259576179453,-1.6902777883322064,-1.3125485289101253,0.7823372065381567,-0.14130093748772427,No Failure,-0.4262115240217957,1.0949150331367894,0.33832808180064633,-0.8501525697074241,-1.8051544637911578,-0.15397943432930436,-0.28004183006419503,-0.9303199284950423,-1.2121874561705706,-1.4572031743318614,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-1.7029353574814512,-1.5557114603237587,-0.3558425949173722,1.2854258730671626,-0.10977765459120215,No Failure,-0.4262115240217957,1.0949150331367328,1.765606162232253,-0.838902736069645,-1.6883553862570986,-0.12169063042012408,-0.23466003470049596,-0.8742511248858673,-1.2762635207919175,-1.4045047281945,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.7528306575496984,-1.6229946243279636,0.5339608262087548,-0.7164477791628385,-0.06249273024641893,No Failure,-0.4262115240217957,1.0949150331367894,-0.665884443655354,0.4244537543989201,-1.746764592221403,-0.07529580780061981,-0.18927823933679683,-0.8181823212766927,-1.341102395706376,-1.352951900451428,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.7528306575496984,-1.6229946243279636,-0.7505674208304661,0.4050207066414032,-0.03096944734989679,No Failure,-0.4262115240217957,1.0949150331367894,0.22763928382143617,-0.5861494919154995,-1.746764592221403,-0.04402365388857979,-0.13977082621276143,-0.7611943569526131,-1.4051784603277229,-1.3002534543140651,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.7029353574814512,-1.6229946243279636,0.9621369085551618,-1.209055431805823,0.0005538355466253523,No Failure,-0.4262115240217957,0.9954525525730381,-1.2517204001087305,1.0610097958766453,-1.717028293388854,-0.012751499976539769,-0.09026341308872605,-0.7042063926285338,-1.4692545249490698,-1.2475550081767022,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.7029353574814512,-1.5557114603237587,0.19275801058896178,-0.27624519594995844,0.03207711844314749,No Failure,-0.4262115240217957,1.0949150331367328,-0.17064749407595206,0.0003057665952859785,-1.6883553862570986,0.019079811433927313,-0.05313285324569951,-0.6472184283044545,-1.5333305895704168,-1.1982934172222124,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.6530400574132325,-1.5557114603237587,2.67484123794079,-1.7226251122208498,0.06360040133966963,No Failure,-0.4262115240217957,0.9954525525730381,-1.4640586161061144,2.492801241539679,-1.6586094202272892,0.050362131845938775,-0.016002293402672972,-0.5902304639803749,-1.5974066541917638,-1.1490318262677208,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.6530400574132325,-1.5557114603237587,0.4670583133421287,-0.8631819735671317,0.09512368423619177,No Failure,-0.4262115240217957,0.9954525525730381,-0.9296578602709973,0.537229212929475,-1.6586094202272892,0.08164445225794986,0.017002648680017288,-0.5341616603712003,-1.6614827188131105,-1.0997702353132295,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.6031447573449853,-1.4884282963195157,0.667765851942007,-1.030878195743467,0.14240860858097498,No Failure,-0.4262115240217957,0.9954525525730381,-1.0979483371392793,0.7648210465117813,-1.6001712126711327,0.12916267312429425,0.05000759076270755,-0.47809285676202534,-1.7278472143137913,-1.0539454995416109,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.6031447573449853,-1.4884282963195157,-0.31570108719739653,-0.09806795988760278,0.22121681582228034,No Failure,-0.4262115240217957,0.9954525525730381,-0.20647668229836671,-0.2346502526916722,-1.6001712126711327,0.20739389040425124,0.08713815060573409,-0.42202405315285035,-1.7934488995213609,-1.0069751453756999,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.6031447573449853,-1.4884282963195157,0.25297027216892526,-0.08758694600158168,0.2527400987188025,No Failure,-0.3117057063309451,0.9954525525730381,0.15320034895499363,-0.10438356246216937,-1.6001712126711327,0.23868637731623432,0.1366455637297695,-0.3631977673989622,-1.7003860437617855,-0.9600047912097905,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.6031447573449853,-1.4884282963195157,0.3064922824622261,-0.41249837646823123,0.2842633816153246,No Failure,-0.3117057063309451,0.9954525525730381,-0.3147029931145256,0.12324304630176151,-1.6001712126711327,0.26997886422821704,0.18615297685380486,-0.3043714816450737,-1.6080859982953215,-0.9141800554381705,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.6530400574132325,-1.4884282963195157,0.5205803236354296,-0.9470300846552994,0.3157866645118468,No Failure,-0.3117057063309451,1.0949150331367894,-1.035052310849646,0.633952320666868,-1.629926845898245,0.30127135114019976,0.23566038997784025,-0.2455451958911852,-1.5157859528288573,-0.8683553196665521,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.6530400574132325,-1.421145132315311,2.3202579197476716,-1.9951314732573942,0.3473099474083689,No Failure,-0.3117057063309451,1.1943775137004842,-2.0939525720517715,2.958538899868166,-1.6012442715692006,0.3332246605503238,0.28104218534153935,-0.18947639228201055,-1.4242487176555045,-0.822530583894932,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.6530400574132325,-1.421145132315311,-0.6903551592505026,1.4111980396994137,0.3945948717531521,No Failure,-0.3117057063309451,1.1943775137004842,1.6710876966237524,-0.9373508088375496,-1.6012442715692006,0.3801786406682549,0.31404712742422963,-0.1343267493877402,-1.333474292775263,-0.7767058481233121,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.6530400574132325,-1.421145132315311,-0.7171161643971531,1.023400525916639,0.47340307899445744,No Failure,-0.3117057063309451,1.1943775137004842,1.1099279136167985,-0.8186040171776313,-1.6012442715692006,0.4584352741981404,0.3511776872672562,-0.07825794577856522,-1.2426998678950218,-0.7297354939574027,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.6031447573449853,-1.421145132315311,-1.0382482261569583,0.9081093731704084,0.5049263618909796,No Failure,-0.3117057063309451,1.0949150331367328,0.7083372987756488,-0.8403476318543809,-1.5714789711448138,0.48973792761009477,0.40068510039129157,-0.020350820739581336,-1.1503998224285574,-0.6804739030029112,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.6031447573449853,-1.4884282963195157,0.9153051495485236,-0.7898148763649855,0.5364496447875018,No Failure,-0.3117057063309451,0.9954525525730381,-0.5894755190584704,0.5993559257525521,-1.6001712126711327,0.5203187595240791,0.45019251351532696,0.034798822154689026,-1.0588625872552047,-0.6312123120484213,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.6031447573449853,-1.421145132315311,-0.7907089285504418,0.41550172052742357,0.5837345691322849,No Failure,-0.3117057063309451,1.0949150331367328,0.21488565238945934,-0.5993044418333167,-1.5714789711448138,0.5679945611399803,0.49969992663936236,0.08994846504895938,-0.9673253520818518,-0.5819507210939299,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.6031447573449853,-1.421145132315311,1.2765787190283044,-1.5863719317025773,0.6310194934770682,No Failure,-0.3117057063309451,1.0949150331367328,-1.7474190660312046,1.704094732687295,-1.5714789711448138,0.6149485412579114,0.5492073397633978,0.14601726865813436,-0.8750253066153879,-0.5315435117451489,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.5532494572767666,-1.4884282963195157,0.11247499514901045,-0.003738834913414386,0.6625427763735903,No Failure,-0.3117057063309451,0.8959900720093432,0.194826642373761,-0.1871997617972158,-1.5704155794440486,0.6454887071720105,0.5904635173667605,0.20300523298221362,-0.782725261148924,-0.4811363023963665,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.5532494572767666,-1.4884282963195157,-0.4093646052106731,0.5622359149317174,0.7098277007183735,No Failure,-0.3117057063309451,0.8959900720093432,0.6845537769258323,-0.5820200788483232,-1.5704155794440486,0.6924274375399847,0.6317196949701234,0.2599931973062929,-0.6904252156824596,-0.4318747114418766,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.6031447573449853,-1.4884282963195157,-0.891062697850381,0.7718561926521363,0.7413509836148956,No Failure,-0.3117057063309451,0.9954525525730381,0.6330057123125999,-0.7628059011174333,-1.6001712126711327,0.7237199244519674,0.6771014903338225,0.31790032234527676,-0.5973623599228847,-0.38146750209309416,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5532494572767666,-1.4884282963195157,2.092789376001143,-1.6492580150187028,0.7728742665114178,No Failure,-0.3117057063309451,0.8959900720093432,-1.545248869944592,2.1235056147784896,-1.5704155794440486,0.7550124113639501,0.7183576679371854,0.37580744738426064,-0.5042995041633092,-0.33106029274431326,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5532494572767666,-1.4884282963195157,-0.33577184105738433,-0.3286502653800632,0.820159190856201,No Failure,-0.3117057063309451,0.8959900720093432,-0.5520046727273534,-0.09906042177706997,-1.5704155794440486,0.8019511417319244,0.7554882277802119,0.4337145724232445,-0.4112366484037337,-0.28065308339553235,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5532494572767666,-1.4884282963195157,-0.68366490796384,0.9185903870564295,0.8674441152009842,No Failure,-0.3117057063309451,0.8959900720093432,0.9894199480749153,-0.775594131896631,-1.5704155794440486,0.8488898720998986,0.7967444053835747,0.4897833760324195,-0.31817379264415874,-0.22910025565246042,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5033541572085196,-1.421145132315311,-0.7572576721171287,0.6146409843618221,0.8989673980975064,No Failure,-0.3117057063309451,0.8959900720092867,0.5132672740091706,-0.6752938295354173,-1.511948370296068,0.8810210952595219,0.8380005829869375,0.5467713403564991,-0.22434812659147213,-0.1764018095150975,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5033541572085196,-1.4884282963195157,-0.7572576721171287,0.7508941648800942,0.9462523224422895,No Failure,-0.3117057063309451,0.7965275914455919,0.7018732699726358,-0.7283453943933853,-1.5406599462169364,0.9271210893798556,0.8792567605903003,0.6028401439656738,-0.13052246053878552,-0.12370336337773459,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5033541572085196,-1.421145132315311,0.45367781076880354,-0.9051060291112157,0.9777756053388117,No Failure,-0.3117057063309451,0.8959900720092867,-1.0017061305166433,0.5729929051914525,-1.511948370296068,0.9592777287894073,0.9246385559539995,0.6598281082897534,-0.035933984192987316,-0.06985929884608223,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5532494572767666,-1.4884282963195157,-1.2188850108968488,1.4845651369015607,1.0092988882353338,No Failure,-0.3117057063309451,0.8959900720093432,1.3316030601074231,-1.0506882252512593,-1.5704155794440486,0.989706063203821,0.9658947335573622,0.7168160726138323,0.05865449215281038,-0.017160852708719317,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5532494572767666,-1.5557114603237587,0.8417123853952349,-0.464903445898336,1.0881070954766392,No Failure,-0.3117057063309451,0.7965275914455919,-0.10072311900844022,0.302497854215909,-1.5991174881676564,1.067037545236309,1.0030252934003887,0.7738040369379119,0.15324296849860808,0.034391975034352595,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.6031447573449853,-1.6229946243279636,0.1325457490089983,-0.4020173625822101,1.1196303783731614,No Failure,-0.3117057063309451,0.7965275914455919,-0.3959342884057207,0.07062947078214209,-1.6575556957237847,1.0974099639008796,1.052532706524424,0.833549483406705,0.2493570654306285,0.08938165796029596,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5532494572767666,-1.5557114603237587,0.8617831392552227,-0.9994351540854041,1.1511536612696835,No Failure,-0.3117057063309451,0.7965275914455919,-0.9562219405424262,0.791546440242748,-1.5991174881676564,1.1296021860603316,1.0979145018881233,0.8932949298754974,0.3454711623626489,0.14322572249194832,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5033541572085196,-1.5557114603237587,1.3635519857549183,-1.240498473463886,1.2299618685109888,No Failure,-0.3117057063309451,0.6970651108818405,-1.1277033903594975,1.2330271211438122,-1.569371522137833,1.20780798709036,1.1432962972518224,0.9521212156293862,0.4408224490015582,0.1970697870236007,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5033541572085196,-1.4884282963195157,1.6512327910814106,-1.2929035428939908,1.261485151407511,No Failure,-0.3117057063309451,0.7965275914455919,-1.0929720609972773,1.3989828173817243,-1.5406599462169364,1.2400459584996837,1.2010549458965303,1.0109475013832745,0.5384621665198014,0.2543507067381261,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5033541572085196,-1.4884282963195157,-0.04140078444422956,-0.014219848799434739,1.2930084343040331,No Failure,-0.3117057063309451,0.7965275914455919,0.08411732366819123,-0.21739986388657415,-1.5406599462169364,1.2713384454116663,1.2464367412602295,1.0697737871371626,0.636101884038044,0.3116316264526499,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.4534588571402725,-1.421145132315311,-0.7171161643971531,-0.05614390434351913,1.3245317172005553,No Failure,-0.3117057063309451,0.7965275914455354,-0.3907528050001315,-0.35403975946151955,-1.4821830698716811,1.3036069163209036,1.2918185366239285,1.1286000728910515,0.7337416015562871,0.3689125461671737,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5033541572085196,-1.4884282963195157,1.042419923995113,-0.8422199457950903,1.4033399244418605,No Failure,-0.3117057063309451,0.7965275914455919,-0.6118738918790695,0.6863495335365718,-1.5406599462169364,1.3808621496036064,1.3372003319876278,1.1874263586449396,0.8290928881951959,0.4261934658816991,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5033541572085196,-1.5557114603237587,-0.19527656403746957,0.7089701093360106,1.4348632073383827,No Failure,-0.3117057063309451,0.6970651108818405,1.0497816646592406,-0.5993803269135268,-1.569371522137833,1.411143069768434,1.3825821273513268,1.2490101265435414,0.925969795420328,0.48691124077909437,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.5033541572085196,-1.4884282963195157,-0.9512749594303445,1.6837044007359585,1.482148131683166,Overstrain Failure,-0.3117057063309451,0.7965275914455919,1.8252804344835585,-1.0584252744284595,-1.5406599462169364,1.4590933668835633,1.4279639227150258,1.3096747337272387,1.02284670264546,0.5476290156764897,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.5033541572085196,-1.421145132315311,-0.4829573693639618,0.9081093731704084,1.5136714145796881,No Failure,-0.3117057063309451,0.8959900720092867,1.1256262692812584,-0.7330665771435025,-1.511948370296068,1.491422836792629,1.4774713358390612,1.3685010194811276,1.119723609870591,0.6060555537853045,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.5532494572767666,-1.4884282963195157,0.1459262515823235,-0.47538445978435706,1.5451946974762103,Tool Wear Failure,-0.3117057063309451,0.8959900720093432,-0.49969734123884657,0.12665492611268508,-1.5704155794440486,1.5216783407075287,1.5269787489630966,1.4273273052350157,1.2143120862163892,0.6633364734998299,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.5532494572767666,-1.4884282963195157,-0.9044432004237062,0.3735776649833399,-1.7017034408655702,No Failure,-0.3117057063309451,0.8959900720093432,0.08048515510268829,-0.6054758175887666,-1.5704155794440486,-1.701447811226699,1.5641093088061233,1.4861535909889039,1.3089005625621875,0.7137436828486108,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.5532494572767666,-1.5557114603237587,3.216751592160461,-2.3934100009261905,-1.654418516520787,No Failure,-0.3117057063309451,0.7965275914455919,-2.5840080382255843,4.653476403604865,-1.5991174881676564,-1.654524330608682,0.7431113744992031,1.3528752873277508,1.2448244979408405,0.5258622661849714,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.5532494572767666,-1.5557114603237587,-0.42274510778399826,0.11155231783281619,-1.6071335921760037,No Failure,-0.3117057063309451,0.7965275914455919,0.02926542211119552,-0.3740581235842247,-1.5991174881676564,-1.6076008499906649,-0.0778865598077172,1.2195969836665974,1.181511243612604,0.33798084952133056,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.5033541572085196,-1.5557114603237587,-0.5364793796572627,0.6356030121338636,-1.5756103092794818,No Failure,-0.3117057063309451,0.6970651108818405,0.699390262083225,-0.6386050959104872,-1.569371522137833,-1.5763185295786537,-0.8947588763543012,1.0872378407203487,1.1189607995774804,0.15124505125198226,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.5532494572767666,-1.6229946243279636,1.0558004265684384,-0.8736629874531529,-1.5440870263829596,No Failure,-0.3117057063309451,0.6970651108818972,-0.6571118331369793,0.7212460639954942,-1.6278193968912502,-1.5450870416664992,-1.7116311929008852,0.9539595370591949,1.0564103555423556,-0.04007322059453009,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.6031447573449853,-1.6902777883322064,-0.563240384803913,-0.11902998765964422,-1.4968021020381763,No Failure,-0.3117057063309451,0.6970651108818405,-0.38566366486315473,-0.2822922659336371,-1.6862479372501178,-1.4982448930482533,-1.6703750152975223,0.8206812333980417,0.9938599115072309,-0.23139149244104087,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.5532494572767666,-1.6902777883322064,-1.1586727493168854,0.42598273441344464,-1.449517177693393,No Failure,-0.3117057063309451,0.5976026303181458,-0.02121556473138143,-0.6822964264282707,-1.6565213056148578,-1.4513519119301503,-1.6291188376941594,0.6883220904517928,0.9320722777652177,-0.4227097642875517,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.5033541572085196,-1.6229946243279636,1.0223491701351253,-0.47538445978435706,-1.386470611900349,No Failure,-0.3117057063309451,0.5976026303181458,-0.01850682885202372,0.3584100214176351,-1.5980830980587013,-1.3887262721062992,-1.5878626600907966,0.555962947505544,0.8687590234369824,-0.614028036134064,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.5532494572767666,-1.6902777883322064,-0.8709919439903931,0.8347422759682614,-1.3549473290038268,No Failure,-0.3117057063309451,0.5976026303181458,0.7336906561919093,-0.7818647520207223,-1.6565213056148578,-1.3575659496939447,-1.5383552469667612,0.4245229652741997,0.8069713896949693,-0.8042006895862838,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.5532494572767666,-1.7575609523364495,-0.04140078444422956,-0.255283168177917,-1.2761391217625213,No Failure,-0.3117057063309451,0.4981401497543944,-0.2748209614362533,-0.07197696114610237,-1.6852232143384798,-1.2795482289133873,-1.4888478338427258,0.2930829830428551,0.7444209456598446,-0.9943733430385051,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.6031447573449853,-1.7575609523364495,-0.3692230974906974,0.3735776649833399,-1.228854197417738,No Failure,-0.3117057063309451,0.5976026303180892,0.440829109962708,-0.49005969264251864,-1.7149401787764509,-1.2326704975452414,-1.4310891851980179,0.16348132224131975,0.6841589325040541,-1.181109141307855,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.6031447573449853,-1.6902777883322064,1.1227029394350645,-1.0832832651735718,-1.181569273072955,No Failure,-0.3117057063309451,0.6970651108818405,-0.9721049827441154,0.9646884272268434,-1.6862479372501178,-1.1856250189275674,-1.37333053655331,0.034798822154689026,0.6246597296413748,-1.366699321182914,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.6530400574132325,-1.6902777883322064,0.5339608262087548,-0.7059667652768175,-1.1027610658316496,No Failure,-0.3117057063309451,0.7965275914455919,-0.6493960400260815,0.4154115813451925,-1.7159745688853778,-1.107470050397396,-1.3196975056689382,-0.09296451721703741,0.5659233370718072,-1.5511438826636819,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.6031447573449853,-1.6902777883322064,-1.2055045083235236,1.516008178559623,-1.0239528585903441,No Failure,-0.3117057063309451,0.6970651108818405,1.3842489835808498,-1.0569334670905322,-1.6862479372501178,-1.0293150818672245,-1.2536876215035577,-0.22072785658876354,0.5094753753815728,-1.7321515889615782,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.6530400574132325,-1.7575609523364495,0.08571399000236002,-0.17143505708974896,-0.9924295756938221,No Failure,-0.3117057063309451,0.6970651108818405,-0.07452841181146755,-0.09342487255915388,-1.7446571432144362,-0.9982818407045126,-1.1876777373381773,-0.3457337138157765,0.45531584457067226,-1.913159295259476,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.7029353574814512,-1.7575609523364495,-0.924513954283694,0.24780549835108898,-0.9451446513490389,No Failure,-0.3117057063309451,0.7965275914455354,-0.10404747667856053,-0.553487880980221,-1.7743741076524076,-0.951404109336367,-1.125793470933133,-0.4707395710427894,0.4003935034666606,-2.0941670015573726,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.7029353574814512,-1.6902777883322064,1.3836227396149061,-1.3977136817542002,-0.9136213684525167,No Failure,-0.3117057063309451,0.8959900720092867,-1.3858028261369404,1.4537722716952457,-1.7457012005206378,-0.9198981259249845,-1.0639092045280887,-0.5975837496996113,0.3439455417764267,-2.0391773186314293,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.6530400574132325,-1.6229946243279636,0.08571399000236002,-0.18191607097577006,-0.8663364441077335,No Failure,-0.3117057063309451,0.8959900720093432,-0.09032937110772192,-0.086895619919013,-1.6872919945563336,-0.8727357325576394,-1.0144017914040533,-0.7244279283564331,0.2874975800861923,-1.9853332540997768,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.6530400574132325,-1.6902777883322064,-0.08154229216420521,0.18491941503496312,-0.8348131612112114,No Failure,-0.3117057063309451,0.7965275914455919,0.3547138817981261,-0.3345734741987511,-1.7159745688853778,-0.8417431573948131,-0.9731456138006905,-0.8503529462983503,0.23181242868906957,-1.9303435711738335,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.7029353574814512,-1.7575609523364495,-0.1551350563174939,0.5727169288177377,-0.7875282368664281,No Failure,-0.3117057063309451,0.7965275914455354,0.8781668301208376,-0.5339077401111805,-1.7743741076524076,-0.7951450047758811,-0.9318894361973277,-0.9762779642402677,0.17612727729194627,-1.8764995066421795,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.7029353574814512,-1.6902777883322064,0.19944826187562437,-0.5487515569865032,-0.756004953969906,No Failure,-0.3117057063309451,0.8959900720092867,-0.582139359385209,0.19574144209417607,-1.7457012005206378,-0.7635881888646416,-0.8906332585939648,-1.104041303611994,0.1212049361879346,-1.8226554421105272,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.7528306575496984,-1.7575609523364495,-1.5734683290899671,1.2749448591811416,-0.7244816710733839,No Failure,-0.3117057063309451,0.8959900720092867,0.7701046851155494,-1.0550820803198497,-1.8040910720903927,-0.7326413629516867,-0.849377080990602,-1.2318046429837202,0.06551978479081183,-1.7699569959731642,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.7528306575496984,-1.7575609523364495,-0.6368331489572018,0.9290714009424507,-0.6929583881768617,No Failure,-0.3117057063309451,0.8959900720092867,1.0393776563953447,-0.7703191326288649,-1.8040910720903927,-0.7013895420395896,-0.8122465211475755,-1.3604871430703511,0.007546202514355251,-1.7184041682300923,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.7528306575496984,-1.7575609523364495,-1.1854337544635358,1.5998562896477913,-0.6141501809355564,No Failure,-0.3117057063309451,0.8959900720092867,1.5119289429851237,-1.0759158869458847,-1.8040910720903927,-0.6232599897593466,-0.775115961304549,-1.4891696431569819,-0.050427379762101855,-1.6679969588813115,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.7029353574814512,-1.7575609523364495,1.7582768116680123,-1.5234858483864515,-0.5668652565907731,No Failure,-0.3117057063309451,0.7965275914455354,-1.4510587359578329,1.7804282374168214,-1.7743741076524076,-0.5763822583912008,-0.7297341659408498,-1.6150946610988994,-0.10611253115922462,-1.614152894349659,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.8027259576179453,-1.8248441163406544,0.08571399000236002,-0.3076882376080217,-0.51958033224599,No Failure,-0.3117057063309451,0.8959900720093432,-0.27994088266276723,-0.005821156654805335,-1.8624616092655701,-0.5298857707719826,-0.6802267528168144,-1.548915089625775,-0.16179768255634738,-1.5591632114237157,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1.8027259576179453,-1.8248441163406544,3.6783789309401813,-2.225713778749855,-0.4407721250046846,No Failure,-0.3117057063309451,0.8959900720093432,-2.1191417636571632,4.273506708762986,-1.8624616092655701,-0.4517816347416682,-0.6265937219324428,-1.4827355181526505,-0.21748283395347068,-1.5041735284977724,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
